sex,age,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,r_charge_degree,is_violent_recid,v_decile_score,decile_score
Male,31,Hispanic,0,0,0,1,583,512,F,0,O,0,2,7
Male,64,Caucasian,0,0,0,13,-499,499,F,0,O,0,2,9
Male,45,African-American,0,0,0,14,133,497,F,0,O,0,2,7
Female,45,Caucasian,0,0,0,3,336,480,M,0,O,0,2,3
Male,31,African-American,0,0,0,1,-1,444,M,0,O,0,2,4
Male,41,Caucasian,0,0,0,13,31,435,F,0,O,0,2,5
Male,30,Caucasian,0,0,0,10,123,378,F,1,M,1,2,5
Male,31,Caucasian,0,0,0,1,-356,356,M,1,M,0,2,2
Female,32,African-American,0,0,0,2,340,352,F,0,O,0,2,3
Male,31,African-American,0,0,0,9,181,352,F,0,O,0,2,4
Male,45,African-American,0,0,0,2,-1,345,M,0,O,0,2,6
Male,27,African-American,0,0,0,2,104,334,M,0,O,0,2,2
Male,29,Caucasian,0,0,0,4,-333,333,M,0,O,0,2,2
Male,39,Caucasian,0,1,0,3,317,329,M,1,M,0,2,1
Female,24,Hispanic,0,0,0,1,-325,325,M,0,O,0,2,4
Male,25,African-American,0,0,0,3,-319,320,F,1,M,0,2,2
Male,51,Caucasian,0,0,0,10,294,304,F,0,O,0,2,7
Male,61,African-American,0,0,0,9,253,298,F,0,O,0,2,2
Male,54,African-American,0,0,0,10,-435,295,F,0,O,0,2,6
Male,41,Caucasian,0,0,0,4,3,282,M,0,O,0,2,5
Male,61,African-American,0,0,0,13,64,279,F,1,M,0,2,4
Male,34,Hispanic,0,0,0,2,47,271,M,1,F,1,2,5
Male,38,Caucasian,0,0,0,11,-268,268,F,1,M,0,2,4
Male,27,Caucasian,0,0,0,7,13,264,F,0,O,0,2,4
Female,27,Caucasian,0,0,0,4,-262,262,F,0,O,0,2,5
Male,54,African-American,0,0,0,1,114,256,F,0,O,0,2,3
Male,53,Caucasian,0,0,0,1,-246,246,F,1,M,1,2,6
Male,40,Caucasian,0,0,0,1,-241,241,F,0,O,0,2,1
Male,46,Caucasian,0,0,0,5,125,240,M,0,O,0,2,3
Male,27,African-American,0,0,0,3,206,238,M,0,O,0,2,2
Female,28,Caucasian,0,0,0,1,-229,230,F,0,O,0,2,2
Male,39,Caucasian,0,0,0,3,-230,230,F,0,O,0,2,9
Female,30,Caucasian,0,0,0,1,40,216,M,0,O,0,2,6
Male,36,African-American,0,0,0,4,-215,215,F,0,O,0,2,4
Male,33,Other,0,0,0,5,1027,205,F,1,M,0,2,3
Male,37,Caucasian,0,0,0,1,-203,204,M,1,M,1,2,5
Female,26,African-American,0,0,0,1,35,197,F,0,O,0,2,3
Male,29,Caucasian,0,0,0,2,-196,196,M,0,O,0,2,3
Male,33,African-American,0,0,0,1,-190,190,F,0,O,0,2,2
Male,29,Native American,0,0,0,1,37,187,F,0,O,0,2,2
Male,32,Caucasian,0,1,0,2,293,179,F,0,O,0,2,2
Male,57,Caucasian,0,0,0,3,-176,176,F,0,O,0,2,4
Female,30,Caucasian,0,0,0,5,-168,168,F,1,M,1,2,5
Male,30,African-American,0,0,0,3,-166,166,F,0,O,0,2,2
Male,25,Caucasian,0,0,0,1,-164,164,F,0,O,0,2,1
Male,36,Caucasian,0,0,0,4,74,158,F,1,M,0,2,8
Female,51,Caucasian,0,0,0,7,-157,157,F,0,O,0,2,5
Female,54,African-American,0,0,0,1,-155,156,F,0,O,0,2,9
Female,44,African-American,0,0,0,4,-155,155,F,0,O,0,2,7
Male,33,African-American,0,0,0,5,-178,154,F,0,O,0,2,2
Female,30,Caucasian,0,0,0,9,-150,150,M,0,O,0,2,3
Female,32,Caucasian,0,0,0,5,-29,149,F,1,M,0,2,2
Male,30,Caucasian,0,0,0,4,-140,140,F,0,O,0,2,2
Male,49,African-American,0,0,0,15,-137,137,M,0,O,0,2,7
Male,41,Hispanic,0,0,0,2,-132,132,F,0,O,0,2,2
Female,34,Caucasian,0,0,0,1,39,126,F,0,O,0,2,6
Male,54,African-American,0,0,0,3,-66,125,M,0,O,0,2,6
Male,36,Caucasian,0,0,0,4,-123,123,F,1,M,0,2,3
Male,60,Caucasian,0,0,0,3,-120,120,F,0,O,0,2,1
Female,28,Other,0,0,0,1,36,119,F,0,O,0,2,7
Male,31,African-American,0,0,0,3,-118,119,F,0,O,0,2,1
Male,46,Caucasian,0,0,0,11,-122,118,F,1,F,0,2,6
Male,69,Caucasian,0,0,0,6,235,117,M,1,F,0,2,1
Male,39,Hispanic,0,0,0,2,-113,114,F,1,M,1,2,1
Male,58,African-American,0,0,0,38,-112,112,F,1,F,0,2,7
Male,41,Caucasian,0,0,0,3,-111,111,F,0,O,0,2,7
Male,34,African-American,0,0,0,7,-245,110,M,0,O,0,2,3
Male,39,Caucasian,0,0,0,1,-99,99,F,0,O,0,2,1
Female,54,Caucasian,0,0,0,7,-98,98,F,0,O,0,2,5
Male,29,Caucasian,0,0,0,5,-98,98,F,0,O,0,2,4
Female,54,Caucasian,0,0,0,1,-95,95,F,0,O,0,2,2
Male,30,Caucasian,0,0,0,3,-94,94,F,0,O,0,2,1
Male,33,Caucasian,0,0,0,1,-93,93,M,1,F,1,2,3
Male,53,Other,0,0,0,1,733,92,F,0,O,0,2,5
Male,37,Caucasian,0,0,0,7,-93,91,F,0,O,0,2,5
Male,27,African-American,0,0,0,3,88,90,F,1,M,1,2,3
Male,28,African-American,0,0,0,1,-90,90,F,0,O,0,2,1
Male,51,Caucasian,0,0,0,3,-87,87,F,0,O,0,2,2
Male,30,African-American,0,0,0,1,-82,83,F,0,O,0,2,2
Male,30,African-American,0,0,0,2,-83,83,F,0,O,0,2,1
Female,30,Caucasian,0,0,0,1,-82,82,F,0,O,0,2,3
Female,41,Caucasian,0,0,0,7,25,81,F,0,O,0,2,6
Female,54,Caucasian,0,0,0,2,-81,81,M,0,O,0,2,1
Male,44,Hispanic,0,0,0,2,367,79,F,1,F,1,2,1
Male,29,African-American,0,0,0,4,-117,75,F,1,M,1,2,3
Male,35,African-American,0,6,3,29,-74,74,F,0,O,0,2,6
Male,37,African-American,0,0,0,12,-74,74,F,0,O,0,2,3
Male,31,African-American,0,0,0,7,22,71,F,1,M,0,2,3
Male,55,African-American,0,0,0,12,-69,70,F,1,F,1,2,6
Male,31,Hispanic,0,0,0,2,-69,69,F,0,O,0,2,3
Female,29,African-American,0,0,0,1,-67,68,F,0,O,0,2,4
Female,27,African-American,0,0,0,9,-68,68,F,1,M,0,2,2
Male,59,African-American,0,0,0,17,-65,65,F,1,M,0,2,5
Female,41,African-American,0,1,0,6,-65,65,M,0,O,0,2,6
Female,33,African-American,0,0,0,5,-542,65,M,0,O,0,2,4
Male,37,Caucasian,0,0,0,8,-63,64,F,1,F,0,2,8
Male,31,African-American,0,0,0,1,-65,64,F,0,O,0,2,2
Female,33,Hispanic,0,0,0,2,-64,63,F,0,O,0,2,3
Male,28,Caucasian,0,0,0,3,-62,62,M,1,M,0,2,5
Male,29,Caucasian,0,0,0,3,-61,61,F,1,M,0,2,4
Male,41,African-American,0,0,0,1,-61,61,F,0,O,0,2,4
Male,29,African-American,0,0,0,6,702,60,M,0,O,0,2,2
Male,33,African-American,0,0,0,14,-59,60,F,0,O,0,2,5
Male,47,African-American,0,0,0,15,-60,60,F,0,O,0,2,7
Male,44,Hispanic,0,0,0,8,-60,60,F,1,M,0,2,1
Male,24,Hispanic,0,0,0,1,-60,60,M,0,O,0,2,3
Male,34,African-American,0,0,0,4,-59,59,M,1,M,0,2,3
Female,43,African-American,0,0,0,3,43,58,F,0,O,0,2,9
Female,29,Hispanic,0,0,0,2,-57,58,M,0,O,0,2,3
Male,29,Caucasian,0,0,0,2,29,57,M,1,M,0,2,2
Male,29,Caucasian,0,0,0,1,-57,57,F,0,O,0,2,2
Male,47,African-American,0,0,0,17,-55,56,F,0,O,0,2,8
Male,61,African-American,0,0,0,30,-56,56,F,0,O,0,2,4
Female,49,Caucasian,0,0,0,6,-56,56,F,0,O,0,2,6
Male,34,Caucasian,0,0,0,3,-56,56,M,0,O,0,2,2
Male,33,African-American,0,0,0,3,-55,55,M,0,O,0,2,2
Male,46,Caucasian,0,0,0,2,-55,55,F,0,O,0,2,5
Male,37,Caucasian,0,0,0,2,-55,55,M,0,O,0,2,2
Male,29,African-American,0,0,0,1,-52,52,F,0,O,0,2,1
Male,37,Caucasian,0,1,0,6,-51,51,F,0,O,0,2,4
Male,32,Caucasian,0,1,0,5,145,50,F,1,M,1,2,7
Male,59,Caucasian,0,0,0,4,-49,50,F,0,O,0,2,4
Female,36,Caucasian,0,0,0,6,-50,50,F,0,O,0,2,7
Male,31,Hispanic,0,0,0,1,-50,50,F,0,O,0,2,2
Female,54,Caucasian,0,0,0,1,-48,49,M,0,O,0,2,3
Female,34,Caucasian,0,0,0,2,-49,49,F,1,M,1,2,3
Male,50,African-American,0,0,0,10,-48,48,F,0,O,0,2,5
Male,30,African-American,0,0,0,1,-48,48,F,0,O,0,2,1
Male,29,African-American,0,0,0,1,-48,48,F,0,O,0,2,1
Male,41,Caucasian,0,0,0,2,-47,47,M,0,O,0,2,2
Male,32,Hispanic,0,0,0,1,-47,47,F,0,O,0,2,1
Male,37,African-American,0,0,0,5,-45,45,M,0,O,0,2,4
Female,44,African-American,0,0,0,1,-45,45,M,0,O,0,2,2
Female,29,Caucasian,0,0,0,1,-45,45,F,1,F,0,2,4
Male,39,Hispanic,0,0,0,2,-44,44,F,0,O,0,2,6
Male,50,African-American,0,0,0,2,-43,43,F,0,O,0,2,2
Female,30,Caucasian,0,0,0,1,-43,43,F,0,O,0,2,3
Male,40,Caucasian,0,0,0,5,7,42,F,1,M,0,2,1
Female,43,African-American,0,0,0,7,-42,42,F,0,O,0,2,7
Male,38,African-American,0,0,0,7,-42,42,F,0,O,0,2,6
Male,27,Caucasian,0,0,0,4,-42,42,F,0,O,0,2,7
Male,31,African-American,0,0,0,1,309,40,F,1,M,0,2,3
Male,32,African-American,0,0,0,9,-39,40,M,1,F,0,2,6
Male,39,African-American,0,0,0,3,-39,40,M,1,M,0,2,4
Male,36,Caucasian,0,0,0,2,-40,40,F,0,O,0,2,2
Male,30,Caucasian,0,0,0,1,-40,40,F,0,O,0,2,2
Female,29,African-American,0,0,0,1,-40,40,F,0,O,0,2,3
Male,29,African-American,0,0,0,8,-41,40,F,0,O,0,2,2
Male,42,Other,0,0,0,1,-2,39,F,0,O,0,2,2
Male,26,Caucasian,0,0,1,3,-5,38,F,0,O,0,2,2
Male,56,Caucasian,0,0,0,5,-38,38,F,1,M,0,2,5
Male,38,Caucasian,0,0,0,1,-38,38,F,0,O,0,2,4
Male,34,African-American,0,0,0,6,-36,36,F,0,O,0,2,1
Female,28,Caucasian,0,0,0,2,-36,36,F,0,O,0,2,3
Female,33,Caucasian,0,0,0,1,-36,36,F,0,O,0,2,4
Male,29,African-American,0,0,0,1,-36,36,F,0,O,0,2,1
Male,30,Caucasian,0,0,0,2,-37,36,M,1,M,0,2,8
Female,38,Caucasian,0,0,0,2,-35,35,F,1,M,0,2,5
Female,29,African-American,0,0,0,1,-35,35,F,0,O,0,2,2
Male,43,Hispanic,0,0,0,3,21,33,M,1,M,0,2,3
Male,39,Caucasian,0,0,0,5,-32,32,M,0,O,0,2,4
Male,33,Caucasian,0,0,0,5,-32,32,F,0,O,0,2,5
Male,28,Caucasian,0,0,0,5,-32,32,F,0,O,0,2,5
Male,43,African-American,0,0,0,19,-31,31,F,0,O,0,2,9
Male,31,Caucasian,0,0,0,8,-31,31,M,0,O,0,2,9
Female,38,African-American,0,0,0,7,-31,31,F,0,O,0,2,4
Male,29,Caucasian,0,0,0,3,-31,31,F,0,O,0,2,3
Male,29,African-American,0,0,0,2,-31,31,M,0,O,0,2,1
Female,27,African-American,0,0,0,1,-31,31,F,1,M,0,2,2
Female,26,Other,0,0,0,1,-31,31,F,0,O,0,2,2
Female,37,Caucasian,0,0,0,7,-30,30,F,1,F,0,2,6
Female,35,Caucasian,0,0,0,1,-30,30,M,0,O,0,2,5
Male,32,African-American,0,0,0,1,-30,30,F,0,O,0,2,4
Male,57,Caucasian,0,0,0,14,-28,29,F,1,F,0,2,4
Male,54,Caucasian,0,0,0,2,-29,29,F,1,F,1,2,4
Male,36,Caucasian,0,0,0,1,-29,29,M,0,O,0,2,2
Female,35,Caucasian,0,0,0,1,-29,29,M,0,O,0,2,3
Male,64,African-American,0,0,0,13,-28,28,M,0,O,0,2,6
Male,51,African-American,0,0,0,4,-28,28,F,0,O,0,2,1
Male,32,Caucasian,0,0,0,2,-28,28,M,0,O,0,2,4
Female,30,Caucasian,0,0,0,1,-27,27,M,0,O,0,2,3
Male,36,Caucasian,0,0,0,6,-25,26,F,0,O,0,2,4
Male,36,Caucasian,0,0,0,12,-26,26,F,0,O,0,2,1
Female,48,Caucasian,0,0,0,8,-26,26,M,1,M,0,2,4
Male,51,African-American,0,0,0,4,-26,26,M,1,M,0,2,2
Female,48,African-American,0,0,0,4,-26,26,F,0,O,0,2,4
Male,43,African-American,0,0,0,4,-26,26,F,1,M,1,2,1
Male,29,African-American,0,0,0,4,-26,26,M,0,O,0,2,4
Male,35,African-American,0,0,2,3,-26,26,M,1,M,0,2,2
Male,29,Hispanic,0,0,0,2,-26,26,M,0,O,0,2,4
Male,30,Caucasian,0,0,0,1,-26,26,F,0,O,0,2,2
Male,30,Caucasian,0,0,0,4,-25,25,F,0,O,0,2,4
Male,31,African-American,0,0,0,3,-25,25,M,0,O,0,2,3
Female,37,Caucasian,0,0,0,1,-25,25,M,0,O,0,2,3
Male,35,African-American,0,0,0,7,-23,24,F,1,M,1,2,4
Male,57,Caucasian,0,0,0,6,-23,24,F,0,O,0,2,2
Male,39,Caucasian,0,0,0,11,-24,24,F,0,O,0,2,3
Male,34,African-American,0,0,0,2,-24,24,F,0,O,0,2,1
Male,29,Caucasian,0,0,0,1,-24,24,F,1,M,0,2,2
Male,27,Hispanic,0,0,0,1,-22,23,M,0,O,0,2,2
Male,34,African-American,0,0,0,6,-23,23,F,0,O,0,2,7
Male,31,African-American,0,0,0,4,-23,23,F,0,O,0,2,3
Male,35,Hispanic,0,0,0,3,-23,23,F,1,M,1,2,1
Male,33,Caucasian,0,0,0,2,-23,23,M,0,O,0,2,2
Male,32,Caucasian,1,0,1,2,-23,23,F,0,O,0,2,3
Female,31,Caucasian,0,0,0,1,-23,23,F,0,O,0,2,5
Male,28,Caucasian,0,0,0,1,-21,22,F,1,M,0,2,1
Female,36,African-American,0,0,0,5,-22,22,F,1,M,1,2,7
Male,52,Caucasian,0,0,0,3,-22,22,F,0,O,0,2,2
Male,33,Caucasian,0,2,0,2,-22,22,M,0,O,0,2,2
Male,29,Caucasian,0,0,0,1,-22,22,F,0,O,0,2,3
Female,36,Other,0,1,0,6,-21,21,F,1,M,0,2,7
Male,39,Caucasian,0,0,0,5,-21,21,F,0,O,0,2,3
Male,34,African-American,0,0,0,3,-21,21,M,0,O,0,2,3
Male,38,Caucasian,0,0,0,2,-21,21,F,0,O,0,2,3
Female,34,Caucasian,0,0,0,1,-21,21,M,0,O,0,2,1
Male,35,Caucasian,0,0,0,5,-20,20,F,0,O,0,2,3
Male,30,Caucasian,0,0,0,1,-20,20,M,0,O,0,2,2
Female,26,Hispanic,0,0,0,1,-18,19,M,0,O,0,2,3
Male,31,African-American,0,0,0,3,-19,19,F,0,O,0,2,3
Male,31,Caucasian,0,0,0,3,-19,19,F,1,F,0,2,4
Male,36,Caucasian,0,0,0,1,-19,19,F,1,F,0,2,2
Female,28,African-American,0,0,0,1,-19,19,M,0,O,0,2,2
Male,49,Caucasian,0,0,0,12,-18,18,F,1,F,0,2,4
Male,31,Caucasian,0,0,0,10,-18,18,F,1,M,0,2,2
Male,41,Native American,0,0,0,5,-18,18,F,0,O,0,2,2
Male,38,Caucasian,0,0,0,5,-18,18,M,1,M,0,2,5
Male,36,Caucasian,0,0,0,5,-18,18,M,0,O,0,2,4
Male,51,African-American,0,0,0,3,-18,18,F,0,O,0,2,3
Female,38,Caucasian,0,0,0,1,-18,18,M,1,M,0,2,5
Male,30,Hispanic,0,0,0,1,-18,18,F,0,O,0,2,2
Male,42,African-American,0,0,0,1,-17,17,M,1,M,0,2,2
Male,49,Caucasian,0,0,0,4,-11,16,F,0,O,0,2,1
Male,31,Caucasian,0,0,0,1,-16,16,M,0,O,0,2,2
Female,30,Caucasian,0,0,0,9,-19,16,F,1,F,0,2,4
Male,50,Caucasian,0,0,0,26,-92,16,F,1,M,0,2,7
Male,31,African-American,0,0,0,1,-14,15,F,0,O,0,2,1
Female,35,African-American,0,0,0,2,-15,15,F,0,O,0,2,6
Male,30,Caucasian,0,0,0,2,-15,15,F,0,O,0,2,2
Male,33,Caucasian,0,0,0,2,-14,14,F,0,O,0,2,4
Female,27,Caucasian,0,0,0,1,-14,14,F,0,O,0,2,4
Male,30,African-American,0,1,0,13,-13,13,M,0,O,0,2,10
Male,53,Caucasian,0,0,0,8,-13,13,F,0,O,0,2,5
Male,37,African-American,0,0,0,2,-13,13,F,0,O,0,2,3
Male,29,Hispanic,0,0,0,2,-13,13,F,0,O,0,2,1
Male,27,African-American,0,0,0,5,0,12,M,1,M,0,2,3
Male,46,African-American,0,0,0,1,-11,12,F,0,O,0,2,3
Male,45,Caucasian,0,0,0,1,-11,12,M,0,O,0,2,1
Male,34,African-American,0,0,0,2,-12,12,F,1,M,0,2,3
Male,42,African-American,0,0,0,1,-12,12,M,0,O,0,2,5
Male,51,African-American,0,0,0,14,-11,11,F,0,O,0,2,5
Male,38,Caucasian,0,0,0,5,-11,11,F,1,M,0,2,1
Female,44,Caucasian,0,0,0,4,-11,11,F,0,O,0,2,4
Female,32,Hispanic,0,0,0,1,-11,11,M,0,O,0,2,2
Male,32,Caucasian,0,0,0,1,-11,11,F,0,O,0,2,4
Female,61,Caucasian,0,0,0,15,-10,10,F,0,O,0,2,6
Male,30,Hispanic,0,0,0,6,-10,10,M,1,F,0,2,3
Male,32,African-American,0,1,0,5,-10,10,F,0,O,0,2,4
Male,30,African-American,0,0,0,4,-10,10,F,0,O,0,2,2
Male,43,Caucasian,0,0,0,3,-10,10,F,0,O,0,2,2
Male,39,Hispanic,0,0,0,3,-10,10,F,0,O,0,2,2
Female,33,Hispanic,0,0,0,2,-10,10,F,1,F,0,2,4
Male,27,Hispanic,0,0,0,2,-10,10,F,0,O,0,2,3
Male,30,African-American,0,0,1,10,-8,9,F,1,F,0,2,6
Male,33,African-American,0,0,0,4,-9,9,F,0,O,0,2,2
Male,58,Caucasian,0,0,0,2,-9,9,F,0,O,0,2,3
Male,30,Hispanic,0,0,0,1,-9,9,M,0,O,0,2,1
Male,30,Hispanic,0,0,0,1,-9,9,M,0,O,0,2,2
Male,28,Hispanic,0,0,0,1,-9,9,F,0,O,0,2,2
Male,29,African-American,3,0,0,6,-26,9,F,0,O,0,2,2
Male,29,Caucasian,0,0,0,1,-7,8,M,0,O,0,2,1
Male,58,Caucasian,0,0,0,11,-8,8,F,0,O,0,2,6
Male,37,Hispanic,0,0,0,8,-8,8,F,1,M,0,2,2
Female,32,Hispanic,0,0,1,8,-8,8,M,1,M,1,2,5
Male,59,African-American,0,0,0,3,-8,8,F,1,M,0,2,3
Female,28,African-American,0,0,0,1,-8,8,F,0,O,0,2,2
Female,29,Caucasian,0,0,0,1,-6,7,F,1,M,0,2,2
Male,44,African-American,0,0,0,10,-7,7,M,1,F,0,2,4
Male,35,African-American,0,0,0,3,-7,7,F,0,O,0,2,1
Male,38,Caucasian,0,0,0,2,-7,7,F,0,O,0,2,7
Male,32,Caucasian,0,0,0,1,-7,7,F,1,M,1,2,1
Male,35,Hispanic,0,0,0,0,-7,7,M,0,O,0,2,3
Male,32,Caucasian,0,0,0,0,-7,7,F,0,O,0,2,1
Female,34,Caucasian,0,0,0,3,213,6,F,0,O,0,2,5
Male,35,Hispanic,0,0,0,0,-5,6,M,0,O,0,2,4
Female,33,Caucasian,0,0,0,7,-6,6,M,0,O,0,2,6
Male,34,Hispanic,0,0,0,3,-6,6,M,0,O,0,2,2
Female,44,Caucasian,0,0,0,1,-6,6,M,0,O,0,2,5
Male,31,African-American,0,0,0,1,-6,6,M,0,O,0,2,2
Male,48,Caucasian,0,0,0,0,-6,6,M,1,M,0,2,6
Male,45,Caucasian,0,0,0,0,-6,6,F,0,O,0,2,2
Male,32,Hispanic,0,0,0,0,-6,6,M,0,O,0,2,2
Male,29,Caucasian,0,0,0,0,-6,6,F,0,O,0,2,4
Male,58,African-American,0,0,0,5,-5,5,F,0,O,0,2,5
Male,29,African-American,0,0,0,4,-5,5,M,0,O,0,2,3
Male,28,Caucasian,0,0,0,1,-5,5,F,0,O,0,2,3
Female,31,Caucasian,0,0,0,0,-5,5,M,0,O,0,2,3
Male,27,Caucasian,0,0,0,0,-5,5,M,1,M,0,2,3
Male,29,Caucasian,0,0,0,6,-3,4,F,1,M,1,2,5
Male,37,Caucasian,0,0,0,4,-3,4,M,0,O,0,2,1
Female,34,Hispanic,0,0,0,1,-3,4,F,0,O,0,2,3
Male,36,African-American,0,0,0,4,-4,4,F,1,M,0,2,6
Male,36,African-American,0,0,0,2,-4,4,M,0,O,0,2,2
Male,44,Caucasian,0,0,0,1,-4,4,F,1,M,0,2,1
Male,30,Caucasian,0,0,0,1,-4,4,M,1,M,0,2,2
Male,41,African-American,0,0,0,0,-4,4,M,0,O,0,2,6
Male,33,African-American,0,0,0,0,-4,4,F,1,M,0,2,1
Female,27,Caucasian,0,0,0,0,-4,4,F,0,O,0,2,3
Female,26,Caucasian,0,0,0,0,-4,4,F,0,O,0,2,2
Male,38,Caucasian,0,0,0,5,-2,3,F,1,F,0,2,7
Male,31,African-American,0,0,0,0,-2,3,M,0,O,0,2,2
Female,26,Caucasian,0,0,0,0,-2,3,M,0,O,0,2,2
Male,58,African-American,0,0,0,10,-3,3,F,1,F,0,2,3
Male,50,African-American,0,0,0,4,-3,3,M,0,O,0,2,5
Male,34,Caucasian,0,0,0,4,-3,3,M,0,O,0,2,5
Male,30,Caucasian,0,1,0,4,-3,3,M,1,F,0,2,5
Female,28,Caucasian,0,0,0,2,-3,3,F,1,M,0,2,6
Male,47,African-American,0,0,0,1,-3,3,F,1,M,0,2,1
Male,34,African-American,0,0,0,1,-3,3,M,0,O,0,2,2
Female,33,African-American,0,0,0,1,-3,3,F,0,O,0,2,5
Male,31,Caucasian,0,0,0,1,-3,3,F,0,O,0,2,5
Male,28,Caucasian,0,0,0,1,-3,3,F,0,O,0,2,1
Female,49,Caucasian,0,0,0,0,-3,3,F,0,O,0,2,2
Male,37,Caucasian,0,0,0,0,-3,3,M,0,O,0,2,2
Female,37,African-American,0,0,0,0,-3,3,F,0,O,0,2,3
Male,34,African-American,0,0,0,0,-3,3,F,0,O,0,2,1
Male,31,Hispanic,0,0,0,0,-3,3,M,0,O,0,2,5
Female,31,Caucasian,0,0,0,0,-3,3,M,0,O,0,2,2
Male,30,Hispanic,0,0,0,0,-3,3,F,0,O,0,2,2
Female,29,African-American,0,0,0,0,-3,3,F,0,O,0,2,2
Female,29,African-American,0,0,0,0,-3,3,F,0,O,0,2,4
Female,29,Hispanic,0,0,0,0,-3,3,M,0,O,0,2,3
Female,24,Caucasian,0,0,0,0,-3,3,F,0,O,0,2,5
Male,27,Hispanic,0,0,0,1,-86,3,F,0,O,0,2,2
Male,30,African-American,0,0,0,4,326,2,F,0,O,0,2,3
Male,49,African-American,1,0,0,17,-1,2,F,0,O,0,2,7
Male,40,Other,0,0,0,7,-1,2,F,0,O,0,2,2
Male,31,Other,0,0,0,6,-1,2,M,1,M,0,2,2
Female,45,Caucasian,0,0,0,5,-1,2,M,0,O,0,2,2
Male,33,African-American,0,0,0,3,-1,2,F,0,O,0,2,3
Female,33,Caucasian,0,0,0,2,-1,2,F,0,O,0,2,3
Male,32,Caucasian,0,0,0,2,-1,2,M,0,O,0,2,1
Male,31,Caucasian,0,0,0,2,-1,2,F,0,O,0,2,3
Male,30,Caucasian,0,0,0,2,-1,2,M,1,F,0,2,2
Male,29,African-American,0,0,0,2,-1,2,F,1,M,0,2,1
Male,52,African-American,0,0,0,1,-1,2,F,0,O,0,2,3
Male,40,African-American,0,0,0,1,-1,2,M,0,O,0,2,1
Male,37,Other,0,0,0,1,-1,2,F,0,O,0,2,6
Male,27,Other,0,0,0,1,-1,2,F,0,O,0,2,2
Male,59,Caucasian,0,0,0,0,-1,2,M,1,M,0,2,2
Male,38,Hispanic,0,0,0,0,-1,2,M,0,O,0,2,1
Female,32,Caucasian,0,0,0,0,-1,2,F,0,O,0,2,2
Male,31,Hispanic,0,0,0,0,-1,2,M,0,O,0,2,1
Male,30,Caucasian,0,0,0,0,-1,2,M,0,O,0,2,1
Male,30,African-American,0,0,0,0,-1,2,F,0,O,0,2,1
Male,30,Caucasian,0,0,0,0,-1,2,F,0,O,0,2,2
Male,29,Other,0,0,0,0,-1,2,M,0,O,0,2,1
Female,29,African-American,0,0,0,0,-1,2,F,0,O,0,2,4
Female,26,African-American,0,0,0,0,-1,2,F,0,O,0,2,3
Male,51,African-American,0,0,0,17,-2,2,F,1,F,0,2,8
Male,30,Caucasian,0,0,0,13,-2,2,F,1,M,0,2,8
Male,41,African-American,0,0,0,7,-2,2,M,1,M,0,2,3
Male,49,Caucasian,0,0,0,6,-2,2,F,0,O,0,2,3
Female,29,Caucasian,0,0,0,6,-2,2,F,1,M,0,2,7
Female,33,Caucasian,0,0,0,3,-2,2,F,1,F,1,2,6
Male,29,Caucasian,0,0,0,3,-2,2,F,0,O,0,2,2
Male,39,Caucasian,0,0,0,2,-2,2,F,1,F,0,2,2
Male,29,Caucasian,0,0,0,2,-2,2,F,0,O,0,2,3
Female,26,Caucasian,0,0,0,2,-2,2,F,0,O,0,2,4
Female,38,Caucasian,0,0,0,1,-2,2,F,0,O,0,2,3
Male,34,Caucasian,0,0,0,1,-2,2,F,0,O,0,2,5
Female,33,African-American,0,0,0,1,-2,2,F,0,O,0,2,2
Male,29,Other,0,0,0,1,-2,2,M,0,O,0,2,2
Female,28,Caucasian,0,0,0,1,-2,2,M,0,O,0,2,5
Male,27,African-American,0,0,0,1,-2,2,F,0,O,0,2,1
Female,39,Caucasian,0,0,0,0,-2,2,M,0,O,0,2,6
Female,39,African-American,0,0,0,0,-2,2,F,0,O,0,2,3
Male,37,Caucasian,0,0,0,0,-2,2,M,0,O,0,2,1
Female,34,Caucasian,0,0,0,0,-2,2,F,0,O,0,2,3
Male,33,Caucasian,0,0,0,0,-2,2,M,1,M,0,2,3
Male,32,Caucasian,0,0,0,0,-2,2,F,0,O,0,2,3
Female,30,African-American,0,0,0,0,-2,2,M,0,O,0,2,2
Female,29,Hispanic,0,0,0,0,-2,2,M,1,F,1,2,2
Female,28,Caucasian,0,0,0,0,-2,2,M,0,O,0,2,5
Male,28,Caucasian,0,0,0,0,-2,2,F,0,O,0,2,2
Female,28,Caucasian,0,0,0,0,-2,2,M,0,O,0,2,6
Male,28,Hispanic,0,0,0,0,-2,2,F,0,O,0,2,1
Male,27,Other,0,0,0,0,-2,2,F,0,O,0,2,1
Male,26,Caucasian,0,0,0,0,773,1,M,0,O,0,2,2
Male,31,African-American,0,0,0,3,716,1,F,1,F,0,2,5
Male,32,Caucasian,0,0,0,0,500,1,F,1,F,0,2,3
Female,42,Other,0,0,0,2,496,1,M,0,O,0,2,3
Male,66,Caucasian,0,0,0,1,331,1,F,0,O,0,2,1
Male,43,Hispanic,0,0,0,1,305,1,F,0,O,0,2,3
Female,44,Caucasian,0,0,0,11,245,1,F,1,M,0,2,7
Male,42,Caucasian,0,0,0,5,84,1,F,0,O,0,2,6
